,MACHINE_ID,DAILY_PRODUCTION,MONTHLY_PRODUCTION,PROD_TARGET,REASON,MONTHS_IN_OPERATION,NEGATIVE_RATING,DAYS_OUT_OF_SERVICE,MACHINE_AGE,SENSOR_INQUIRIES,NUM_SENSORS,SENSOR_RATIO,INDUSTRY,REPAIR_DATE,ACTION
5307,805002,17300,73503.0,91842.0,CarProd,0.0,0.0,6.0,142.3320756,1.0,32.0,46.90232438,Other,12/26/2019,Test HVAC
5308,645656,48400,33300.0,60000.0,CarProd,5.0,1.0,0.0,193.3666667,1.0,16.0,0.0,FLEET,11/10/2019,Test HVAC
5309,390577,8800,26607.0,39710.0,TruckPr,0.0,0.0,0.0,104.6928252,1.0,30.0,38.32672821,FLEET,2/14/2019,Test HVAC
5310,247429,5700,71556.0,79538.0,TruckPr,2.0,0.0,0.0,92.64308456,0.0,15.0,41.21001247,Other,1/31/2021,Test HVAC
5311,246593,11200,68890.0,84059.0,CarProd,12.0,0.0,0.0,254.0196894,3.0,36.0,41.4339438,FLEET,7/7/2019,Test HVAC
5312,186056,37200,205922.0,267238.0,CarProd,2.0,1.0,0.0,238.2114799,0.0,32.0,31.62284354,GOVERNMENT,7/22/2021,Test HVAC
5313,383649,13900,57700.0,74350.0,CarProd,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0,4/19/2019,Test HVAC
5314,654305,11100,82849.0,113913.0,TruckPr,10.0,0.0,1.0,167.3610299,0.0,27.0,35.76333348,GOVERNMENT,4/30/2020,Test HVAC
5315,871027,22600,96485.0,120470.0,TruckPr,9.0,0.0,0.0,112.8403356,2.0,24.0,31.86591683,COMMERCIAL,1/24/2021,Test HVAC
5316,849552,6800,136951.0,160306.0,TruckPr,11.0,0.0,0.0,219.7356734,1.0,18.0,20.8850935,GOVERNMENT,3/15/2019,Test HVAC
5317,61463,2200,90957.0,102600.0,TruckPr,7.0,2.0,6.0,122.9,1.0,22.0,0.0,COMMERCIAL,1/28/2021,Test HVAC
5318,740890,19500,8861.0,170687.0,TruckPr,23.0,0.0,0.0,76.78849548,2.0,20.0,31.58400286,COMMERCIAL,4/15/2019,Test HVAC
5319,327210,12700,30061.0,58714.0,0,29.0,0.0,0.0,230.8801537,0.0,19.0,20.6379176,Other,4/18/2021,Test HVAC
5320,543643,23100,71680.0,101492.0,CarProd,1.0,0.0,0.0,230.3616162,5.0,24.0,39.87270885,COMMERCIAL,7/3/2021,Test HVAC
5321,91433,27400,41370.0,70528.0,CarProd,18.0,0.0,0.0,180.204345,1.0,21.0,33.4950887,FLEET,10/5/2019,Test HVAC
5322,171497,21000,42000.0,67000.0,CarProd,7.0,0.0,0.0,65.96666667,2.0,18.0,0.0,FLEET,11/8/2019,Test HVAC
5323,799223,16100,61712.0,82649.0,CarProd,12.0,0.0,0.0,94.6451236,0.0,9.0,27.5488312,Other,4/26/2020,Test HVAC
5324,704118,7900,0.0,75462.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.34502168,0,5/27/2020,Test HVAC
5325,501835,27900,135511.0,184219.0,CarProd,1.0,1.0,0.0,241.0522835,2.0,19.0,38.60649271,GOVERNMENT,8/29/2019,Test HVAC
5326,732988,18100,18611.0,171194.0,TruckPr,5.0,0.0,0.0,313.0379453000001,0.0,26.0,27.19915401,INDUSTRIAL,5/13/2020,Test HVAC
5327,360905,4900,25597.0,23031.0,TruckPr,5.0,0.0,0.0,101.7467664,0.0,8.0,33.24315698,Other,3/25/2021,Test HVAC
5328,946515,18900,83474.0,104133.0,TruckPr,4.0,0.0,0.0,109.9887849,1.0,24.0,38.86401954,GOVERNMENT,7/23/2019,Test HVAC
5329,369824,15800,91095.0,109401.0,CarProd,12.0,0.0,1.0,154.3601832,0.0,17.0,33.52627067,FARMING,2/28/2021,Test HVAC
5330,578974,8700,46489.0,63573.0,CarProd,4.0,0.0,0.0,196.24907,1.0,21.0,28.78792285,COMMERCIAL,3/14/2020,Test HVAC
5331,388889,22300,24622.0,51631.0,CarProd,28.0,0.0,0.0,316.6974746,0.0,12.0,30.67643445,Other,5/7/2020,Test HVAC
5332,470338,15800,74575.0,95815.0,CarProd,7.0,2.0,0.0,69.58134809999999,0.0,21.0,24.10872688,Other,9/27/2020,Test HVAC
5333,715103,20500,52031.0,64975.0,0,2.5,1.0,3.0,105.53333329999998,2.0,33.0,0.0,Other,4/1/2020,Test HVAC
5334,533800,16900,88143.0,115365.0,CarProd,19.0,0.0,0.0,282.06851780000005,0.0,16.0,24.96285137,Other,6/25/2021,Test HVAC
5335,802956,17100,53983.0,73688.0,CarProd,5.0,0.0,0.0,95.52351212,0.0,9.0,36.92038565,Other,1/14/2021,Test HVAC
5336,508403,17000,82662.0,111357.0,CarProd,17.0,0.0,0.0,252.3059847,4.0,30.0,37.31611992,COMMERCIAL,7/31/2020,Test HVAC
5337,429549,77200,83962.0,215000.0,TruckPr,8.0,1.0,2.0,71.53313192,3.0,14.0,0.0,INDUSTRIAL,6/11/2020,Test HVAC
5338,244231,18000,88000.0,131300.0,CarProd,14.0,0.0,0.0,179.56666669999996,2.0,26.0,0.0,COMMERCIAL,5/25/2021,Test HVAC
5339,814635,22300,71800.0,100000.0,CarProd,0.1,0.0,0.0,220.1333333,1.0,26.0,0.0,FARMING,11/26/2019,Test HVAC
5340,500196,7400,65032.0,83184.0,TruckPr,15.0,0.0,0.0,230.4202559,1.0,35.0,35.41511292,Other,7/29/2019,Test HVAC
5341,960976,17300,20798.0,37980.0,0,2.0,0.0,0.0,219.3093648,0.0,16.0,37.76321101,FLEET,2/21/2019,Test HVAC
5342,398647,13400,67941.0,84973.0,CarProd,6.0,1.0,3.0,179.9770702,3.0,30.0,37.42893752,FLEET,12/11/2020,Test HVAC
5343,231799,16300,31800.0,63000.0,CarProd,12.0,1.0,5.0,124.9,1.0,14.0,0.0,Other,10/16/2019,Test HVAC
5344,250157,6000,53500.0,64790.0,CarProd,0.1,0.0,2.0,105.4,3.0,18.0,0.0,Other,1/23/2020,Test HVAC
5345,860288,13000,125969.0,144076.0,CarProd,4.0,0.0,0.0,110.1931963,2.0,30.0,48.97773170000001,Other,5/11/2019,Test HVAC
5346,794658,6500,13600.0,0.0,TruckPr,14.0,2.0,5.0,115.3666667,1.0,16.0,0.0,Other,2/4/2020,Test HVAC
5347,930555,20400,19265.0,43962.0,CarProd,5.0,2.0,0.0,177.9047071,1.0,15.0,35.40463887,FLEET,4/9/2020,Test HVAC
5348,464604,22300,0.0,136587.0,TruckPr,1.0,0.0,0.0,311.6590812,3.0,20.0,29.91070776,Other,12/14/2019,Test HVAC
5349,35300,15700,0.0,54557.0,CarProd,2.0,0.0,0.0,93.04453952,2.0,8.0,41.25598551,FLEET,2/27/2020,Test HVAC
5350,281905,10700,59588.0,69166.0,TruckPr,6.0,0.0,0.0,133.90650520000003,0.0,17.0,36.18085758,Other,9/28/2019,Test HVAC
5351,580043,4000,74000.0,93000.0,TruckPr,2.6,1.0,3.0,186.6333333,0.0,9.0,0.0,GOVERNMENT,7/30/2021,Test HVAC
5352,49654,21000,110000.0,138000.0,CarProd,16.0,8.0,2.0,154.2,3.0,30.0,0.0,COMMERCIAL,8/23/2020,Test HVAC
5353,875136,33200,195971.0,298682.0,CarProd,29.0,0.0,0.0,138.5666478,0.0,22.0,39.88756232,Other,7/10/2019,Test HVAC
5354,327867,10000,0.0,79500.0,CarProd,19.0,0.0,0.0,285.1,2.0,7.0,0.0,GOVERNMENT,5/17/2021,Test HVAC
5355,329752,5500,93051.0,115374.0,TruckPr,6.0,0.0,0.0,187.0205188,1.0,27.0,27.64674851,GOVERNMENT,1/12/2019,Test HVAC
5356,974026,31300,33658.0,76624.0,CarProd,0.0,0.0,0.0,286.6962892,0.0,15.0,40.3573739,Other,4/24/2021,Test HVAC
5357,744731,8700,78817.0,115527.0,CarProd,1.0,0.0,0.0,221.55154130000003,1.0,37.0,16.37841295,FLEET,1/7/2021,Test HVAC
5358,605738,21500,135899.0,186976.0,CarProd,18.0,0.0,0.0,227.3474864,1.0,24.0,42.66067749,GOVERNMENT,4/13/2019,Test HVAC
5359,678787,10600,58701.0,67967.0,CarProd,10.0,0.0,0.0,116.5322893,1.0,19.0,31.54021826,COMMERCIAL,3/5/2019,Test HVAC
5360,331249,88800,53307.0,94058.0,CarProd,16.0,0.0,0.0,218.3049777,0.0,15.0,34.24246473,Other,4/2/2020,Test HVAC
5361,202710,6000,40000.0,54600.0,TruckPr,4.0,0.0,4.0,101.4,0.0,19.0,0.0,GOVERNMENT,7/12/2020,Test HVAC
5362,35844,25500,50847.0,79738.0,CarProd,20.0,0.0,0.0,204.6779007,0.0,26.0,35.86008764,Other,8/28/2019,Test HVAC
5363,940657,18000,50409.0,78404.0,CarProd,9.0,0.0,0.0,191.2820789,0.0,42.0,39.48302397,GOVERNMENT,1/12/2020,Test HVAC
5364,594252,8500,30077.0,42770.0,CarProd,0.25,0.0,0.0,89.26666667,0.0,10.0,0.0,FLEET,8/16/2020,Test HVAC
5365,204176,67400,66095.0,147203.0,TruckPr,10.0,0.0,0.0,118.7647612,0.0,11.0,42.04567201,FLEET,3/23/2021,Test HVAC
5366,159891,21500,18875.0,42500.0,CarProd,27.0,0.0,0.0,304.3666667,0.0,13.0,0.0,Other,6/25/2019,Test HVAC
5367,181196,3800,0.0,73189.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.25394916,0,4/21/2021,Test HVAC
5368,630246,15500,25448.0,39188.0,0,3.0,0.0,0.0,215.5924991,0.0,16.0,38.97511499,FLEET,3/3/2020,Test HVAC
5369,919738,14300,21828.0,38000.0,CarProd,17.0,1.0,0.0,103.5,1.0,17.0,0.0,COMMERCIAL,1/7/2020,Test HVAC
5370,755639,29000,101824.0,0.0,CarProd,4.0,2.0,4.0,186.7,0.0,14.0,0.0,COMMERCIAL,10/10/2020,Test HVAC
5371,544245,32300,23448.0,45557.0,CarProd,0.0,0.0,0.0,69.19973077,0.0,7.0,15.77819668,Other,4/17/2019,Test HVAC
5372,169833,25700,43881.0,69954.0,CarProd,10.0,0.0,0.0,126.4730656,0.0,20.0,40.76906182,Other,12/25/2019,Test HVAC
5373,963515,26100,20566.0,50534.0,CarProd,24.0,0.0,0.0,140.5532102,1.0,10.0,24.09826676,Other,12/8/2019,Test HVAC
5374,727356,17600,76043.0,95605.0,CarProd,3.0,2.0,1.0,85.04333493,6.0,30.0,47.84029512,Other,7/9/2019,Test HVAC
5375,408619,13500,48832.0,144065.0,CarProd,1.0,0.0,0.0,268.5867999,4.0,43.0,42.69239671,Other,8/3/2021,Test HVAC
5376,646179,66500,64423.0,143341.0,TruckPr,9.0,0.0,0.0,113.9844467,0.0,11.0,39.82143976,FLEET,5/1/2021,Test HVAC
5377,435022,13500,63150.0,77787.0,0,10.0,0.0,0.0,258.6215011,0.0,27.0,29.33014205,Other,3/14/2020,Test HVAC
5378,441314,25000,145000.0,185000.0,TruckPr,2.0,0.0,0.0,176.5,1.0,17.0,0.0,INDUSTRIAL,2/26/2019,Test HVAC
5379,956459,24400,95843.0,123377.0,CarProd,2.0,0.0,0.0,201.9767562,1.0,26.0,32.90346813,INDUSTRIAL,1/27/2020,Test HVAC
5380,209500,22000,15774.0,60115.0,CarProd,27.0,0.0,1.0,213.4142381,0.0,24.0,25.57680965,Other,11/19/2020,Test HVAC
5381,13320,15000,46867.0,67529.0,CarProd,7.0,0.0,0.0,133.78758100000002,3.0,48.0,31.48646083,Other,7/15/2020,Test HVAC
5382,651701,9900,111000.0,134347.0,CarProd,16.0,0.0,1.0,180.6333333,1.0,33.0,0.0,GOVERNMENT,1/3/2019,Test HVAC
5383,318795,28100,112564.0,162129.0,CarProd,7.0,0.0,0.0,115.564462,2.0,26.0,33.09168147,GOVERNMENT,8/5/2020,Test HVAC
5384,153136,22000,61042.0,96622.0,TruckPr,17.0,0.0,0.0,638.2753611,1.0,23.0,21.45734981,GOVERNMENT,6/27/2021,Test HVAC
5385,15180,16500,44946.0,64918.0,TruckPr,25.0,0.0,0.0,247.2784079,0.0,14.0,24.35794954,Other,1/5/2021,Test HVAC
5386,370101,24100,30951.0,58000.0,CarProd,11.0,0.0,4.0,36.5,0.0,12.0,0.0,COMMERCIAL,4/24/2020,Test HVAC
5387,153294,18700,45365.0,71853.0,CarProd,7.0,0.0,0.0,98.45648444,3.0,15.0,41.38874759,Other,6/16/2019,Test HVAC
5388,937659,14300,85631.0,100000.0,TruckPr,20.0,0.0,0.0,144.99929699999996,3.0,23.0,30.13063638,Other,8/5/2020,Test HVAC
5389,455125,17200,45900.0,68126.0,TruckPr,4.0,0.0,0.0,111.1259517,0.0,17.0,34.17904688,FLEET,4/10/2020,Test HVAC
5390,903638,16500,0.0,42894.0,TruckPr,1.0,0.0,0.0,331.4268695,0.0,8.0,26.89580446,Other,1/29/2019,Test HVAC
5391,34392,10300,51787.0,86200.0,TruckPr,17.0,0.0,0.0,203.7327626,0.0,16.0,34.43524605,Other,6/12/2019,Test HVAC
5392,753610,23900,0.0,62276.0,CarProd,26.0,0.0,0.0,127.024625,0.0,8.0,20.40782558,Other,7/5/2021,Test HVAC
5393,200468,31500,16800.0,0.0,CarProd,12.0,1.0,2.0,110.6333333,4.0,20.0,0.0,0,4/7/2019,Test HVAC
5394,959190,13500,91734.0,114906.0,CarProd,12.0,0.0,0.0,211.8769452,3.0,15.0,38.10420812,Other,1/27/2019,Test HVAC
5395,940499,10200,70882.0,98154.0,CarProd,16.0,0.0,0.0,153.1181363,3.0,15.0,25.1199559,Other,10/14/2019,Test HVAC
5396,117159,26300,87291.0,122531.0,CarProd,10.0,0.0,1.0,128.4832581,0.0,18.0,27.83750961,GOVERNMENT,3/25/2020,Test HVAC
5397,60653,26200,105096.0,136580.0,CarProd,9.0,2.0,0.0,181.3585917,4.0,17.0,39.18736161,COMMERCIAL,2/14/2020,Test HVAC
5398,976112,14600,76194.0,106461.0,CarProd,4.0,0.0,0.0,80.70619763,1.0,13.0,34.52955009,Other,11/30/2019,Test HVAC
5399,805718,26900,74982.0,126972.0,CarProd,0.0,0.0,0.0,315.81891119999995,0.0,23.0,38.32598985,FLEET,5/2/2021,Test HVAC
5400,790036,9500,131394.0,162449.0,TruckPr,10.0,0.0,0.0,222.0095049,0.0,18.0,19.55124299,GOVERNMENT,5/29/2020,Test HVAC
5401,589825,11800,32257.0,59515.0,CarProd,23.0,0.0,0.0,231.5999445,0.0,29.0,25.70127642,FLEET,3/27/2021,Test HVAC
5402,501032,8600,36933.0,42289.0,CarProd,4.0,0.0,0.0,100.61642109999998,2.0,26.0,38.43649009,COMMERCIAL,2/15/2020,Test HVAC
5403,455298,8700,57141.0,70244.0,TruckPr,8.0,0.0,0.0,106.8554282,0.0,19.0,31.89131426,Other,9/4/2020,Test HVAC
5404,128412,12000,69796.0,93757.0,CarProd,16.0,0.0,1.0,91.43267591,0.0,8.0,24.45938368,FLEET,3/5/2019,Test HVAC
5405,652031,8000,28000.0,41950.0,CarProd,2.0,0.0,0.0,103.4,1.0,20.0,0.0,FLEET,4/12/2019,Test HVAC
5406,592496,20000,70862.0,201500.0,0,9.3,0.0,1.0,290.1667057,1.0,25.0,0.0,COMMERCIAL,1/22/2019,Test HVAC
5407,536361,25700,23047.0,76575.0,CarProd,0.0,2.0,1.0,104.5662029,2.0,26.0,29.29663349,Other,3/18/2020,Test HVAC
5408,448533,2500,25116.0,36350.0,TruckPr,10.0,1.0,2.0,276.9666667,0.0,9.0,0.0,Other,1/12/2021,Test HVAC
5409,886474,15600,49151.0,62005.0,CarProd,4.0,0.0,0.0,185.653088,0.0,14.0,36.02110045,Other,2/17/2019,Test HVAC
5410,373894,17600,73354.0,96526.0,CarProd,0.0,0.0,0.0,147.1345258,1.0,18.0,33.05249321,Other,5/3/2019,Test HVAC
5411,591936,19200,73339.0,95426.0,CarProd,1.0,0.0,0.0,169.9797497,4.0,19.0,33.29929576,FLEET,10/3/2019,Test HVAC
5412,402311,12200,53242.0,70400.0,CarProd,14.0,0.0,0.0,169.9306635,0.0,18.0,34.62942766,Other,6/10/2020,Test HVAC
5413,598442,21300,183386.0,230443.0,CarProd,1.0,0.0,0.0,288.3736976,1.0,26.0,39.33487902,GOVERNMENT,2/28/2020,Test HVAC
5414,482793,25700,94295.0,143788.0,CarProd,23.0,0.0,0.0,220.7295189,0.0,13.0,42.35812804,COMMERCIAL,5/30/2019,Test HVAC
5415,326900,26800,149729.0,183027.0,CarProd,7.0,0.0,0.0,331.25655710000007,0.0,34.0,37.00088322,GOVERNMENT,3/13/2021,Test HVAC
5416,812354,15000,42006.0,0.0,CarProd,10.0,0.0,1.0,75.33333333,0.0,33.0,0.0,Other,5/12/2020,Test HVAC
5417,935242,10600,22000.0,35200.0,CarProd,13.0,0.0,0.0,90.33333333,5.0,14.0,0.0,COMMERCIAL,5/8/2021,Test HVAC
5418,202213,30600,35332.0,71898.0,CarProd,10.0,0.0,0.0,115.2108955,0.0,24.0,33.07135028,Other,11/2/2019,Test HVAC
5419,631256,14500,69115.0,98900.0,CarProd,18.0,0.0,0.0,177.8666667,0.0,11.0,0.0,Other,8/17/2020,Test HVAC
5420,195931,12100,61868.0,66874.0,TruckPr,30.0,0.0,3.0,170.4386392,0.0,23.0,37.915021,Other,2/20/2019,Test HVAC
5421,330489,10900,116030.0,125179.0,CarProd,6.0,0.0,0.0,177.0858449,0.0,19.0,33.84909254,INDUSTRIAL,1/20/2021,Test HVAC
5422,691665,19800,56745.0,83146.0,CarProd,11.0,0.0,0.0,85.25361922,0.0,10.0,7.862193632,Other,3/15/2021,Test HVAC
5423,723999,10000,31253.0,65450.0,CarProd,21.0,0.0,0.0,172.0333333,0.0,16.0,0.0,Other,7/7/2019,Test HVAC
5424,644209,8000,45000.0,56100.0,TruckPr,9.9,0.0,0.0,92.3,3.0,34.0,0.0,Other,3/13/2019,Test HVAC
5425,166576,15800,71820.0,89739.0,CarProd,0.0,1.0,1.0,122.9555871,1.0,25.0,33.51907044,Other,5/22/2021,Test HVAC
5426,570032,14800,53738.0,66258.0,CarProd,7.0,0.0,0.0,240.8634414,0.0,17.0,34.53249609,Other,2/26/2021,Test HVAC
5427,591865,33400,59000.0,85000.0,TruckPr,2.0,0.0,7.0,240.4333333,3.0,26.0,0.0,INDUSTRIAL,1/28/2021,Test HVAC
5428,788470,13000,36223.0,0.0,CarProd,9.0,1.0,0.0,132.86666670000002,0.0,14.0,0.0,Other,4/5/2020,Test HVAC
5429,771015,19300,27747.0,43740.0,CarProd,7.0,1.0,0.0,167.65798080000005,1.0,16.0,35.08607055,FLEET,3/2/2019,Test HVAC
5430,776492,16800,16204.0,27781.0,TruckPr,1.0,10.0,0.0,190.5770968,0.0,9.0,27.14688565,Other,5/30/2019,Test HVAC
5431,485849,18600,20915.0,40098.0,0,2.0,0.0,0.0,213.4505369,0.0,16.0,40.25003373,FLEET,7/13/2020,Test HVAC
5432,234410,7400,2063.0,100448.0,TruckPr,0.0,0.0,0.0,96.13333333,0.0,14.0,0.0,Other,8/8/2019,Test HVAC
5433,83537,20000,125000.0,165000.0,CarProd,2.0,0.0,0.0,314.5,0.0,30.0,0.0,GOVERNMENT,7/11/2020,Test HVAC
5434,344298,11800,57760.0,65535.0,CarProd,11.0,0.0,0.0,108.4694005,1.0,18.0,32.78348357,COMMERCIAL,4/25/2019,Test HVAC
5435,54439,26600,128238.0,165316.0,CarProd,1.0,0.0,0.0,236.0659719,2.0,23.0,36.93931917,COMMERCIAL,7/2/2019,Test HVAC
5436,761897,6200,46601.0,59486.0,TruckPr,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036,Other,3/10/2019,Test HVAC
5437,869516,27800,181405.0,229116.0,CarProd,0.0,0.0,0.0,297.9981443,0.0,32.0,43.52042818,GOVERNMENT,4/18/2021,Test HVAC
5438,713141,15200,0.0,67103.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.688958496,0,9/25/2020,Test HVAC
5439,87758,12800,40932.0,72172.0,CarProd,20.0,0.0,0.0,162.04401040000005,0.0,16.0,37.51836575,Other,9/14/2019,Test HVAC
5440,138756,40800,127034.0,198587.0,CarProd,0.0,1.0,0.0,186.5429439,0.0,25.0,35.40002128,COMMERCIAL,5/2/2020,Test HVAC
5441,231554,23200,112948.0,159050.0,CarProd,16.0,0.0,0.0,189.8390087,0.0,25.0,33.49396616,COMMERCIAL,3/20/2021,Test HVAC
5442,343854,9000,31896.0,46195.0,TruckPr,25.0,0.0,2.0,122.3891553,3.0,16.0,36.68165215,Other,12/18/2019,Test HVAC
5443,851810,36300,26662.0,70000.0,CarProd,5.0,0.0,0.0,190.8,2.0,18.0,0.0,GOVERNMENT,5/6/2019,Test HVAC
5444,54917,20400,41985.0,100096.0,TruckPr,4.0,0.0,0.0,141.0330881,0.0,14.0,32.93078188,Other,7/23/2019,Test HVAC
5445,492936,27700,63962.0,101676.0,CarProd,15.0,0.0,1.0,138.5694126,0.0,30.0,37.38458848,Other,11/26/2020,Test HVAC
5446,757756,20200,9297.0,26699.0,CarProd,0.0,0.0,0.0,55.70549729,2.0,18.0,41.71895839,Other,5/15/2019,Test HVAC
5447,51023,24000,17575.0,50375.0,CarProd,23.0,0.0,0.0,135.7640508,0.0,11.0,22.9810051,Other,12/17/2019,Test HVAC
5448,395073,12800,48437.0,65311.0,CarProd,0.0,1.0,0.0,260.5552362,0.0,21.0,29.51628985,Other,3/15/2019,Test HVAC
5449,19009,19700,139534.0,172125.0,CarProd,0.0,0.0,0.0,101.9435185,6.0,17.0,32.76108398,Other,5/26/2021,Test HVAC
5450,292678,17400,0.0,48971.0,CarProd,0.0,0.0,0.0,345.00991860000005,0.0,17.0,32.47431947,Other,1/29/2019,Test HVAC
5451,192671,9100,59430.0,76897.0,TruckPr,5.0,0.0,1.0,246.0951091,1.0,16.0,37.47092338,Other,2/28/2020,Test HVAC
5452,675837,16900,68940.0,88264.0,CarProd,0.0,0.0,0.0,166.1062815,0.0,25.0,24.95531142,FLEET,7/18/2019,Test HVAC
5453,302542,11300,66814.0,82021.0,CarProd,4.0,2.0,3.0,173.7118385,3.0,29.0,38.55692945,FLEET,4/29/2021,Test HVAC
5454,624394,14400,61121.0,88844.0,TruckPr,0.0,0.0,0.0,295.792111,0.0,20.0,30.30376695,Other,5/27/2020,Test HVAC
5455,665162,10600,56352.0,75277.0,CarProd,5.0,0.0,0.0,98.37727819,2.0,15.0,26.24239431,FLEET,4/11/2020,Test HVAC
5456,182014,19400,52677.0,80424.0,CarProd,9.0,2.0,0.0,65.84753037,2.0,28.0,34.9508231,COMMERCIAL,6/23/2019,Test HVAC
5457,868620,10800,49254.0,80527.0,TruckPr,2.0,0.0,2.0,202.5374304,0.0,13.0,29.55158314,Other,10/31/2020,Test HVAC
5458,784679,24300,93520.0,137241.0,CarProd,0.0,0.0,0.0,199.7635632,0.0,20.0,27.47155969,GOVERNMENT,2/23/2021,Test HVAC
5459,193323,18800,70102.0,99841.0,TruckPr,10.0,0.0,0.0,68.16857287,0.0,16.0,32.85379436,GOVERNMENT,7/30/2021,Test HVAC
5460,507091,10400,51200.0,76125.0,CarProd,12.0,0.0,0.0,132.36666670000002,0.0,16.0,0.0,Other,5/27/2021,Test HVAC
5461,747360,26800,213165.0,282068.0,TruckPr,5.0,0.0,4.0,476.728281,0.0,55.0,31.18166119,GOVERNMENT,8/30/2020,Test HVAC
5462,808322,25800,137140.0,167096.0,CarProd,7.0,0.0,1.0,209.085283,1.0,19.0,36.18947433,Other,4/12/2020,Test HVAC
5463,87192,8600,78579.0,93697.0,CarProd,0.0,0.0,0.0,115.19332140000002,1.0,10.0,33.8372027,Other,6/8/2021,Test HVAC
5464,536099,20000,143000.0,185625.0,CarProd,1.5,2.0,3.0,73.03333333,2.0,11.0,0.0,FLEET,6/26/2021,Test HVAC
5465,604441,8900,58839.0,81223.0,CarProd,4.0,0.0,0.0,102.2464696,2.0,15.0,26.20640995,FLEET,7/14/2020,Test HVAC
5466,24534,37000,93378.0,145000.0,CarProd,15.0,0.0,2.0,368.7,1.0,27.0,0.0,FARMING,10/13/2020,Test HVAC
5467,758482,13900,96326.0,144668.0,TruckPr,15.0,0.0,0.0,142.0379034,5.0,21.0,34.12275351,GOVERNMENT,11/24/2020,Test HVAC
5468,287914,10000,34767.0,51000.0,TruckPr,23.0,0.0,1.0,121.73333329999998,0.0,23.0,0.0,Other,7/27/2021,Test HVAC
5469,174715,15000,40772.0,62025.0,TruckPr,0.0,0.0,1.0,120.6,2.0,19.0,0.0,Other,3/27/2021,Test HVAC
5470,912571,13900,85358.0,101401.0,CarProd,0.0,0.0,0.0,145.7941061,0.0,22.0,40.11441144,Other,1/31/2021,Test HVAC
5471,18913,42800,100919.0,158981.0,CarProd,14.0,0.0,1.0,221.1178184,4.0,30.0,42.58161533,Other,3/15/2020,Test HVAC
5472,589806,25400,69035.0,108365.0,CarProd,13.0,0.0,0.0,281.22191089999995,1.0,33.0,39.5433415,GOVERNMENT,2/15/2019,Test HVAC
5473,705786,23300,103783.0,132612.0,CarProd,1.0,0.0,0.0,120.3479666,0.0,19.0,203.3121487,FARMING,5/15/2019,Test HVAC
5474,889971,8500,53459.0,62678.0,CarProd,13.0,0.0,0.0,116.8634491,0.0,18.0,30.05290208,COMMERCIAL,5/6/2020,Test HVAC
5475,802686,19700,70709.0,97394.0,CarProd,0.0,0.0,0.0,94.86046638,0.0,17.0,25.55670764,COMMERCIAL,3/26/2019,Test HVAC
5476,408323,8000,32100.0,36739.0,TruckPr,4.0,0.0,0.0,79.45884505,2.0,8.0,31.27671568,Other,1/17/2020,Test HVAC
5477,654070,15000,86177.0,111500.0,CarProd,14.0,0.0,0.0,133.9333333,2.0,9.0,0.0,Other,3/31/2019,Test HVAC
5478,245421,7900,42400.0,53000.0,CarProd,2.0,0.0,1.0,95.36666667,0.0,20.0,0.0,Other,5/29/2020,Test HVAC
5479,756709,10200,52310.0,74117.0,CarProd,13.0,0.0,3.0,118.6957855,2.0,23.0,0.0,Other,2/23/2019,Test HVAC
5480,102700,14400,64500.0,83000.0,CarProd,10.0,0.0,0.0,83.2,3.0,11.0,0.0,Other,4/27/2021,Test HVAC
5481,943885,10100,57881.0,69554.0,TruckPr,29.0,0.0,3.0,189.92452240000003,1.0,24.0,34.61045543,Other,12/25/2019,Test HVAC
5482,675042,18700,99003.0,162566.0,0,0.0,1.0,0.0,252.2637988,0.0,23.0,39.20903917,Other,4/2/2020,Test HVAC
5483,769614,43800,5884.0,64890.0,TruckPr,0.0,0.0,0.0,309.8275477,0.0,19.0,16.16045086,FLEET,6/28/2020,Test HVAC
5484,16308,11000,54100.0,70438.0,CarProd,2.0,3.0,1.0,115.6,1.0,25.0,0.0,INDUSTRIAL,5/23/2020,Test HVAC
5485,726501,20800,150507.0,126763.0,0,4.0,0.0,0.0,102.4223879,2.0,33.0,31.990311,GOVERNMENT,7/27/2020,Test HVAC
5486,96511,15800,0.0,58995.0,TruckPr,1.0,2.0,3.0,194.9870881,1.0,45.0,52.20316451,Other,6/14/2021,Test HVAC
5487,442395,8200,72986.0,87621.0,CarProd,14.0,0.0,1.0,86.54572702,0.0,9.0,24.69743042,FLEET,3/22/2021,Test HVAC
5488,916541,13900,127259.0,194233.0,TruckPr,1.0,0.0,1.0,341.6435017,0.0,16.0,40.10765909,FLEET,5/27/2019,Test HVAC
5489,783429,29200,99600.0,143000.0,CarProd,15.0,0.0,0.0,232.3333333,1.0,40.0,0.0,Other,3/9/2021,Test HVAC
5490,912336,24700,77022.0,112172.0,CarProd,9.0,0.0,1.0,306.8710779,2.0,28.0,30.12004195,COMMERCIAL,8/14/2021,Test HVAC
5491,68904,30500,108736.0,147531.0,CarProd,13.0,0.0,0.0,228.6103591,1.0,40.0,43.12276156,Other,7/4/2020,Test HVAC
